,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
31,91335.71019367906,0.0,5.4569682106375694e-11,7.275957614183426e-12,1.0186340659856796e-10,36444.78049624459,21919.989850811227,-1.4551915228366852e-11,1.3096723705530167e-10,-4.9112713895738125e-11,-2.546585164964199e-11,2.1827872842550278e-11,-1.2164491636212915e-11,-3.637978807091713e-11,4.3655745685100555e-11,6765.176225249869,55534.32511638002,74366.90589074287,66681.37991570077,-5.820766091346741e-11,15538.459356858068,30802.893095032985,72470.50538352571,36177.25378461388,14637.558880369204,-2.9582283945787943e-31,5.4727225299707694e-30,31274.807601298962,9278.848459119645,82573.81084471781,119333.30683313691,-9.367723249499515e-31,231484.70097347183,137294.67826748465,9.860761315262648e-31,-2.6131017485446016e-30,56976.34978622507,1.7749370367472766e-30,42245.15218169669,-7.888609052210118e-31,72441.68608594185,0.0
32,7.02584657119587e-11,-7.275957614183426e-12,3.092281986027956e-11,-4.949818332988798e-11,8.466827239317354e-11,7.275957614183426e-12,-6.002665031701326e-11,-7.275957614183426e-11,-2.959410494440817e-11,-2.9103830456733704e-11,7.275957614183426e-11,-9.739586914747633e-11,-1.4551915228366852e-11,-1.035216357081481e-11,1.4551915228366852e-11,0.0,37127.60494956681,68162.39727770771,49172.29061819263,-8.731149137020111e-11,6.548361852765083e-11,7.889244812986362e-12,-2.9103830456733704e-11,-2.1724443638052112e-16,1.7256332301709633e-30,2.3665827156630354e-30,-1.5777218104420236e-30,1.9721522630525295e-30,0.0,-1.9721522630525295e-30,-4.831773044478697e-30,132770.0864422728,-3.944304526105059e-31,119093.0267735445,0.0,0.0,-1.9721522630525295e-30,7.518830502887769e-31,-9.860761315262648e-31,3.944304526105059e-31,-9.860761315262648e-32,-2.8888949165808538e-34
33,69465.69912887877,57393.56534404551,-2.1827872842550278e-11,0.0,80974.9885993531,49629.28791578175,6993.738840789421,16194.5451486486,-5.275069270282984e-11,14013.076434054226,-1.5909051853668643e-11,5.093170329928398e-11,-2.1827872842550278e-11,4.8203219193965197e-11,-2.7636559707389097e-11,16845.296963492205,6945.104457203568,21981.034377601623,9608.355321562392,4374.0580438665065,10409.835238286949,23347.78128920771,17886.969133639497,29583.22766040578,5232.299025632794,-1.6023737137301802e-30,29368.824416377047,194926.10340175274,6246.28640055159,4506.429348092837,-3.944304526105059e-31,37959.995697140424,57409.11332410673,-1.9721522630525295e-31,6.902532920683853e-31,2.267975102510409e-30,47574.19763127167,-2.1693674893577825e-30,31501.09574318338,-9.860761315262648e-31,29839.21903969396,1.8597261025489246e-33
34,2085.5725193851977,23806.107512586055,7470.2973956635615,-9.458744898438454e-11,25130.87824964324,-4.718003765447065e-11,10661.037760355306,10177.933135855623,-4.3655745685100555e-11,6533.443136546905,10203.215601635331,-2.9103830456733704e-11,1.5279510989785194e-10,1.0186340659856796e-10,-8.003553375601768e-11,5981.037855740391,7.275957614183426e-11,9122.573619556702,-2.1827872842550278e-11,3920.349694371509,3349.934553276207,6695.245626460998,2134.5295146049302,3463.0170687158698,-2.0214560696288428e-30,1913.345419400953,16713.238388219783,16099.319544236823,1761.1026619423567,2.9582283945787943e-31,-2.7610131682735413e-30,2.2186712959340957e-30,7.888609052210118e-31,-7.888609052210118e-31,-2.8596207814261678e-30,59264.3682241482,6058.327271850766,17632.27742592119,19170.27039192444,26058.487109368718,53680.882494402074,4726.621577471151
35,20888.521600716587,97622.813326001,139590.43042433582,110950.54260727775,71509.52832322245,-7.275957614183426e-11,62322.759121029245,15486.283259760023,-1.504574242972012e-11,3121.008170901686,17212.00446198117,17681.74514856809,6.548361852765083e-11,-9.276845958083868e-11,-1.4551915228366852e-11,3727.6163141793454,-8.776623872108757e-11,5034.399619942143,6.127720553195104e-11,7.460698725481052e-12,-1.4930279235159105e-11,-1.1709744285326451e-11,0.0,3.4416828421234146e-16,6.902532920683853e-31,1.2818989709841442e-30,-1.5777218104420236e-30,11709.8161972581,1.5777218104420236e-30,1.1832913578315177e-30,-1.9721522630525295e-31,0.0,-3.944304526105059e-31,-1.1832913578315177e-30,114232.53398486589,2.7610131682735413e-30,12709.480347002544,4957.434229351163,25549.336808031687,31928.165414318126,24075.09840125722,2.1185229388259594e-33
36,58132.40038361478,120655.37507967898,70438.4576999119,32864.27589540598,73503.96692032137,0.0,60064.500775360415,68858.54158930382,1.4551915228366852e-11,34590.48047373146,28757.260007522164,1.1641532182693481e-10,1.2285283901292132e-10,3.228706191293895e-11,-3.33173488797911e-11,51839.418590800604,5.820766091346741e-11,62144.10367418475,13729.694021451556,15986.831604671532,14425.544325597033,58038.51696333665,25909.256806866364,45241.55509771757,13604.194310938039,1.9721522630525295e-30,39941.008913030535,169191.11327035085,12797.949669556172,8539.090757070808,2.5637979419682884e-30,14749.004210715364,1.1832913578315177e-30,44541.73180585531,16362.15341237848,17808.1732567161,2.267975102510409e-30,57393.3626991935,119364.9221164732,20525.539258194625,64780.62466503166,75469.27531665958
37,-2.6147972675971687e-11,16732.83479826089,-5.820766091346741e-11,2.1827872842550278e-11,11912.60638990952,5.67421665209622e-11,4916.087084215511,19466.47722713035,-5.820766091346741e-11,39372.3371652128,31555.497369157998,3.774403012357652e-11,-5.820766091346741e-11,1.7280399333685637e-11,2.9103830456733704e-11,29171.246069092278,9.392664424012764e-11,27585.99718069375,5.093170329928398e-11,9641.334228879872,-2.9103830456733704e-11,6150.512019348192,3908.0356161530462,3563.887139960855,0.0,3.944304526105059e-31,15067.58111905852,41196.845255194516,4.338734978715565e-30,-4.535950205020818e-30,2.3665827156630354e-30,-3.549874073494553e-30,-1.9228484564762163e-30,1.1832913578315177e-30,13501.956993229058,1969.4688646749846,16272.798652422385,1.9721522630525295e-31,13732.351180025606,11199.673707828117,31802.303027218557,209651.02988898556
38,9129.544162470269,7.958078640513122e-13,3.7971403799019754e-11,44908.20655317136,6.912159733474255e-11,2.1827872842550278e-11,6.548361852765083e-11,-2.1827872842550278e-11,-7.764811016386375e-11,1.4551915228366852e-11,-9.458744898438454e-11,82726.46850348389,28744.92559829627,1.4551915228366852e-11,-2.9103830456733704e-11,2.9103830456733704e-11,3.3651303965598345e-11,-7.3725914262468e-11,4.199307568342192e-12,1.0837997166390778e-12,4.189359970041551e-11,-2.3646862246096134e-11,-1.4551915228366852e-11,3141.7391331144636,-2.7610131682735413e-30,2.908924588002481e-30,27004.85516343051,116630.67683985445,-8.67746995743113e-30,-4.733165431326071e-30,-7.888609052210118e-31,4430.697553839904,-1.1832913578315177e-30,11949.46430847227,20976.987435573174,14504.352950230113,48361.95721349266,19623.274127765282,0.0,65706.50549932625,164443.2224364859,-7.703719777548943e-34
39,-2.9103830456733704e-11,-1.4551915228366852e-11,1.4551915228366852e-11,-1.8189894035458565e-11,7.275957614183426e-12,-3.637978807091713e-12,-3.086597644141875e-11,442.90516742758075,7.275957614183426e-12,4778.936381960162,5297.417423607558,-6.912159733474255e-11,9796.885187326317,2730.3889064248965,29003.094999607456,2699.834125455661,-2.9103830456733704e-11,3528.9056435967555,-1.4551915228366852e-11,10008.088851307468,8621.269367834306,8934.913514747679,360.50076442405316,10285.11077084308,12838.023887255355,77322.91765235711,220110.39751665693,7950.443614950495,4328.679174279867,1643.5638052369457,1.67632942359465e-30,4.338734978715565e-30,1.6023737137301802e-30,5.9164567891575885e-31,20564.442218659984,13072.105656101417,5997.55973521868,11542.099036922027,47387.219563367675,-1.4791141972893971e-30,68211.65802115858,0.0
40,2346.839572425928,-2.1827872842550278e-11,4.3655745685100555e-11,-6.639311322942376e-11,5.473843600611872e-11,-3.225864020350855e-12,908.486206727488,-5.820766091346741e-11,5.4569682106375694e-12,3.8198777474462986e-11,-4.3655745685100555e-11,4.668532227469768e-11,7.275957614183426e-11,4.163780431554187e-12,8.003553375601768e-11,-5.093170329928398e-11,5.618083775971172e-11,4048.033983198527,-2.000888343900442e-11,3516.4864639730235,-3.5356606531422585e-11,7898.124741335259,1467.717169791138,12399.814267846956,8343.118339026181,17154.522276389194,145688.4738287245,231730.71395611332,5219.761167205489,2391.7643235098826,-3.944304526105059e-30,7001.9976069872955,9.860761315262648e-32,10431.539566987465,54134.322749209154,12595.777495934815,24188.584944300634,41881.60557987696,151549.37865524605,87165.36051983485,-1.4791141972893971e-31,37486.17881606461
41,0.0,2.637534635141492e-11,3.092281986027956e-11,1.0186340659856796e-10,-5.275069270282984e-11,-5.820766091346741e-11,-6.548361852765083e-11,635.7224755785346,4.001776687800884e-11,1084.2164740349313,49724.57496183555,4.774847184307873e-12,5.820766091346741e-11,2.9103830456733704e-11,-2.5835333872237243e-11,-7.275957614183426e-11,-2.9103830456733704e-11,5.547917680814862e-11,1.0913936421275139e-10,-6.934897101018578e-12,1.0913936421275139e-11,0.0,-1.4370726830748026e-12,3.782186277012817e-16,-3.944304526105059e-30,2.5637979419682884e-30,3.4512664603419266e-30,-3.8456969129524326e-30,0.0,1.9721522630525295e-30,-2.7733391199176196e-30,-3.1554436208840472e-30,-3.944304526105059e-31,-1.3805065841367707e-30,1870.0902274653208,-3.944304526105059e-31,11055.901912235295,108322.93472168164,3.3280069439011436e-31,-5.9164567891575885e-31,14707.194597888714,0.0
